positionID,sitesetID,positionType
5607,0,2
3000,0,2
8126,0,3
2169,0,1
2368,0,4
1605,0,1
1460,0,2
12439,0,4
8359,0,2
2762,0,1
13146,0,4
3031,0,3
13168,0,3
9547,0,3
9255,0,2
11623,0,2
15732,0,4
10095,0,4
1497,0,3
9987,0,4
10518,0,2
14337,0,2
19876,0,2
20673,0,4
15426,0,4
15098,0,4
14725,0,2
8315,0,4
16988,0,4
12730,0,2
4337,0,3
18507,0,4
14294,0,2
1650,0,2
5930,0,2
6267,0,2
13063,0,1
20138,0,4
7397,0,1
6497,0,1
12055,0,4
10737,0,4
13564,0,4
21218,0,2
18396,0,4
15400,0,4
3562,0,2
12989,0,2
12645,0,4
10469,0,1
17815,0,4
10053,0,4
8048,0,4
5553,0,2
13190,0,4
11606,0,4
4507,0,1
17626,0,1
21355,0,4
5327,0,4
3565,0,2
10024,0,3
17400,0,2
21834,0,4
19444,0,4
21129,0,4
2456,0,3
11741,0,4
2243,0,2
10493,0,2
7359,0,1
8357,0,3
1131,0,1
5103,0,1
7256,0,2
17325,0,4
12152,0,4
524,0,3
12012,0,4
5878,0,2
9706,0,4
21681,0,2
912,0,3
7997,0,2
5071,0,1
9543,0,2
19607,0,1
21731,0,4
8897,0,4
19093,0,4
16884,0,4
11451,0,3
6205,0,2
5318,0,2
1029,0,2
664,0,2
6776,0,3
17024,0,2
4809,0,2
10142,0,2
3427,0,4
279,0,1
6190,0,2
13934,0,2
16915,0,4
13406,0,4
17137,0,2
5736,0,1
665,0,2
282,0,2
4487,0,2
12038,0,2
1769,0,2
250,0,2
8420,0,4
11302,0,4
7079,0,1
13960,0,2
18825,0,4
16246,0,2
14717,0,3
160,0,4
1999,0,2
5786,0,2
4696,0,1
6391,0,3
2473,0,2
6124,0,2
18364,0,2
8946,0,3
12461,0,4
10606,0,4
17809,0,3
2468,0,2
7872,0,4
10073,0,4
4118,0,2
6832,0,2
9853,0,2
5917,0,2
8866,0,4
10505,0,4
11083,0,2
14753,0,3
2689,0,2
21712,0,4
7936,0,3
4035,0,2
4075,0,2
1532,0,2
6613,0,2
14474,0,3
12378,0,4
16621,0,4
13531,0,2
21049,0,4
6684,0,4
6410,0,2
8853,0,2
18768,0,2
15869,0,3
9608,0,2
5113,0,2
4885,0,1
1245,0,1
20315,0,4
8992,0,4
4485,0,2
15386,0,4
2941,0,3
6943,0,2
20433,0,5
8295,0,2
20722,0,4
8925,0,2
8441,0,2
12946,0,2
7639,0,3
10175,0,4
11011,0,2
16348,0,4
14678,0,4
5301,0,2
9108,0,4
546,0,2
20997,0,2
8132,0,4
9859,0,4
7566,0,3
14702,0,2
2976,0,2
9518,0,2
17368,0,4
4040,0,4
16785,0,2
193,0,1
9152,0,2
8621,0,4
15476,0,2
7533,0,3
4129,0,2
9050,0,4
18489,0,4
10679,0,2
17218,0,3
849,0,2
11158,0,3
7320,0,2
11996,0,4
14657,0,4
5480,0,1
7865,0,2
5432,0,2
7465,0,2
16672,0,4
13222,0,3
3698,0,1
16865,0,2
5309,0,2
16304,0,2
2663,0,2
11470,0,2
10790,0,4
5703,0,2
6401,0,2
12821,0,4
903,0,1
21086,0,4
12250,0,2
16945,0,4
12061,0,4
16420,0,4
1674,0,2
1941,0,2
3337,0,2
8624,0,4
10850,0,3
20056,0,4
1118,0,2
4539,0,2
1448,0,2
18661,0,2
4410,0,1
10415,0,2
18349,0,4
11161,0,4
4282,0,1
619,0,2
4165,0,2
18483,0,1
6878,0,2
19370,0,4
19307,0,2
5328,0,1
3916,0,2
16965,0,2
14003,0,4
15724,0,4
10802,0,3
2166,0,1
11562,0,4
3809,0,3
11515,0,4
6155,0,2
18540,0,4
20520,0,4
2904,0,1
9122,0,4
10869,0,3
8788,0,4
12843,0,1
4949,0,2
12387,0,4
4318,0,2
9599,0,3
10514,0,2
8403,0,4
6661,0,3
17389,0,4
10547,0,4
2087,0,1
20705,0,4
20502,0,4
15486,0,2
5635,0,2
9866,0,4
17939,0,4
15289,0,4
16976,0,4
5406,0,2
318,0,2
8443,0,2
10451,0,1
17857,0,1
7385,0,3
10232,0,4
16276,0,4
2519,0,2
19156,0,4
12596,0,4
8843,0,3
10571,0,1
10201,0,1
3002,0,3
6843,0,1
13838,0,2
4213,0,1
12275,0,2
18164,0,4
16238,0,2
11795,0,2
9558,0,3
5649,0,2
7431,0,1
21192,0,4
13101,0,4
3740,0,2
13268,0,1
12883,0,4
15123,0,4
5674,0,4
5854,0,2
21203,0,3
17635,0,2
16814,0,4
10804,0,2
4862,0,2
15643,0,3
940,0,2
7003,0,2
12109,0,4
2136,0,2
14933,0,3
19879,0,4
19741,0,3
8351,0,4
16424,0,2
6844,0,3
14272,0,4
10893,0,4
5021,0,3
11391,0,2
21227,0,1
3554,0,2
18165,0,4
12591,0,4
15532,0,4
1910,0,1
14878,0,4
20818,0,4
5870,0,2
20187,0,2
4491,0,1
8772,0,4
15993,0,4
4066,0,1
14485,0,2
1494,0,1
18637,0,2
19081,0,4
9882,0,4
1108,0,2
13792,0,4
10102,0,2
15249,0,4
4772,0,1
10432,0,4
4435,0,2
15826,0,2
19060,0,2
2442,0,2
2630,0,3
11215,0,4
19970,0,4
9126,0,3
14602,0,3
5197,0,3
21207,0,1
20224,0,4
17806,0,4
14244,0,2
4399,0,1
1992,0,4
1661,0,2
14623,0,4
2973,0,1
312,0,1
8652,0,4
4775,0,1
3432,0,2
133,0,2
3399,0,2
13195,0,4
4962,0,2
6851,0,1
4394,0,1
7131,0,3
17015,0,2
8758,0,4
5149,0,3
5818,0,2
11715,0,1
15154,0,4
15269,0,4
211,0,2
6792,0,3
21528,0,2
13492,0,1
19653,0,4
17456,0,4
5495,0,2
19696,0,3
14071,0,2
6385,0,1
13231,0,2
358,0,1
2598,0,2
14552,0,4
4801,0,2
15815,0,3
6099,0,2
1189,0,2
3553,0,2
21072,0,4
17984,0,4
13006,0,2
14968,0,4
3581,0,2
9703,0,2
11330,0,4
18500,0,4
9172,0,2
17083,0,2
21427,0,2
7932,0,4
5190,0,2
20888,0,4
4073,0,2
4987,0,2
15241,0,4
865,0,2
8920,0,4
8211,0,2
7044,0,2
3823,0,1
3434,0,2
1503,0,1
8887,0,4
10214,0,4
19472,0,4
12385,0,4
14243,0,4
8133,0,3
10041,0,3
12,0,3
8774,0,4
13390,0,2
19582,0,4
10979,0,4
3918,0,2
17800,0,4
10615,0,2
7031,0,3
12687,0,4
21523,0,2
16991,0,2
19244,0,4
5868,0,2
5542,0,2
21774,0,4
10196,0,2
15820,0,4
4423,0,3
17918,0,1
8535,0,2
19337,0,4
20403,0,2
7232,0,1
13031,0,2
20333,0,1
20685,0,4
6714,0,1
21330,0,4
14686,0,4
15721,0,2
10923,0,2
17134,0,3
17851,0,4
4320,0,2
3075,0,2
1548,0,2
3028,0,1
14992,0,2
18437,0,4
6973,1,0
9448,0,1
9120,0,4
3672,0,2
17945,0,4
6706,0,2
9078,0,4
7016,0,1
14629,0,2
19455,0,4
15062,0,4
1326,0,3
4492,0,2
6977,0,1
11443,0,4
17010,0,2
1973,0,3
15051,0,1
7351,0,3
10560,0,4
19116,0,4
405,0,2
17715,0,4
9759,0,4
3488,0,3
21279,0,4
13336,0,4
15204,0,4
17950,0,2
699,0,1
10993,0,4
20077,0,2
15882,0,2
9526,0,4
6970,0,2
6800,0,2
17103,0,4
6204,0,2
10289,0,2
5285,0,3
18065,0,4
13311,0,4
17461,0,4
7083,0,2
14972,0,4
2032,0,2
1755,0,2
20943,0,4
13922,0,2
14080,0,2
62,0,2
14955,0,3
12258,0,2
9009,0,4
19749,0,4
2538,0,3
11347,0,4
18794,0,4
20182,0,1
19086,0,2
12702,0,2
7493,0,2
15186,0,2
20967,0,4
14570,0,3
18948,0,2
3187,0,3
8745,0,4
8659,0,4
18311,0,2
10123,0,2
11770,0,2
10336,0,4
9021,0,3
2588,0,2
14211,0,3
6292,0,1
6718,0,2
3975,0,5
2411,0,3
17886,0,1
11472,0,2
13207,0,4
3773,0,2
3113,0,3
5864,0,1
18242,0,4
13115,0,2
17086,0,4
19248,0,2
18175,0,4
13610,0,2
629,0,2
1019,0,2
4994,0,2
17425,0,4
9828,0,2
9167,0,4
1810,0,1
12929,0,4
19802,0,3
15555,0,2
8046,0,3
11433,0,3
20055,0,3
2030,0,2
14452,0,4
12093,0,4
19626,0,2
4984,0,1
13784,0,2
9022,0,4
18457,0,3
20349,0,2
5559,0,3
16645,0,2
5695,0,2
5608,0,3
19473,0,4
10542,0,4
16416,0,2
21213,0,2
8333,0,2
16596,0,4
1732,0,2
10517,0,3
15765,0,1
10811,0,4
15492,0,2
9605,0,4
8597,0,2
11205,0,2
16745,0,2
21571,0,2
3569,0,1
18920,0,4
7665,0,2
16142,0,2
11779,0,4
8460,0,2
17581,0,4
13658,0,4
18816,0,2
17770,0,2
3550,0,1
13489,0,2
21787,0,4
6174,0,3
20059,0,4
12408,0,4
19609,0,2
12747,0,4
13734,0,2
20979,0,4
14595,0,2
5852,0,1
1665,0,2
2654,0,2
9594,0,4
12862,0,2
21395,0,2
9387,0,4
13172,0,2
21300,0,4
11344,0,4
15244,0,3
11094,0,4
19689,0,2
16753,0,4
6720,0,1
7343,0,1
10553,0,2
12254,0,4
11609,0,2
7574,0,1
18575,0,2
12900,0,2
20462,0,4
21668,0,3
14484,0,4
16055,0,4
17285,0,4
6590,0,3
18151,0,2
9867,0,3
19666,0,4
4879,0,2
8426,0,2
18857,0,4
12649,0,2
20143,0,3
13536,0,3
3448,0,2
12171,0,4
19124,0,2
17594,0,2
17457,0,2
20109,0,2
4370,0,2
21262,0,4
10539,0,2
5430,0,2
20252,0,2
17691,0,2
3785,0,1
16050,0,2
13899,0,3
10849,0,2
9842,0,2
21341,0,1
15935,0,4
1935,0,2
19611,0,1
9819,0,2
13966,0,4
19071,0,3
14754,0,2
10527,0,3
4957,0,2
12153,0,2
9392,0,4
10182,0,4
17017,0,1
15193,0,2
19608,0,4
3077,0,2
3686,0,2
12618,0,2
13281,0,4
18111,0,4
952,0,3
2282,0,2
9511,0,1
19024,0,4
19727,0,3
11692,0,2
2190,0,2
18643,0,4
17148,0,2
9372,0,2
20978,0,4
11831,0,2
11973,0,1
9890,0,3
10278,0,4
18533,0,2
18353,0,4
16023,0,5
9493,0,3
21653,0,4
13739,0,2
13666,0,2
19804,0,4
15899,0,3
15566,0,2
14311,0,4
12787,0,4
10928,0,4
7868,0,4
9231,0,3
16801,0,2
17192,0,3
19546,0,2
16654,0,3
3861,0,2
8881,0,4
14927,0,3
19084,0,3
1275,0,2
1758,0,2
8610,0,4
6332,0,2
9185,0,2
20515,0,4
15586,0,2
20353,0,4
19792,0,4
6448,0,1
10748,0,2
15613,0,2
9714,0,2
18653,0,2
11035,0,2
17631,0,4
18003,0,4
2109,0,2
18741,0,4
19163,0,4
19221,0,4
9264,0,2
4499,0,1
10781,0,2
21073,0,3
7697,0,4
13412,0,2
9417,0,1
12303,0,2
8307,0,2
13652,0,4
11703,0,1
3392,0,3
17919,0,2
14531,0,4
10461,0,2
12095,0,2
6290,0,1
11467,0,3
8793,0,3
20866,0,4
4575,0,3
14063,0,2
16663,0,2
17584,0,4
21280,0,4
10982,0,2
12859,0,4
10090,0,2
11614,0,4
2942,0,4
7006,0,2
16733,0,4
18290,0,4
20709,0,4
10396,0,3
19250,0,2
12641,0,2
11549,0,4
9343,0,3
6281,0,1
14877,0,4
18993,0,2
11160,0,3
16938,0,2
17728,0,4
9995,0,2
5224,0,3
15629,0,4
18709,0,4
1337,0,2
15036,0,4
13451,0,4
9008,0,2
17561,0,4
9903,0,4
408,0,2
20060,0,3
14749,0,3
15034,0,2
19164,0,3
21081,0,4
9780,0,3
15780,0,3
7599,0,2
10101,0,2
8937,0,3
11555,0,2
10916,0,3
8071,0,4
19087,0,4
14270,0,4
8425,0,1
6478,0,5
9732,0,2
10446,0,4
14375,0,4
20479,0,2
9250,0,2
21794,0,2
9656,0,4
12458,0,4
8382,0,4
11490,0,4
11790,0,3
18397,0,2
7209,0,1
11588,0,2
20195,0,4
9397,0,3
14012,0,4
16731,0,3
4560,0,2
9389,0,2
3500,0,2
3387,0,1
13849,0,2
7968,0,4
8327,0,2
10499,0,2
13946,0,2
14671,0,2
13633,0,3
7144,0,2
19446,0,4
9116,0,3
9840,0,2
20221,0,4
11493,0,4
13863,0,4
17829,0,4
12599,0,2
8325,0,2
20051,0,4
20370,0,3
21514,0,4
21702,0,4
18148,0,4
13883,0,4
21757,0,4
21913,0,2
20246,0,2
13619,0,4
16252,0,4
20147,0,4
14194,0,4
19007,0,2
7866,0,4
19786,0,2
12504,0,2
12912,0,2
17254,0,2
10218,0,2
14679,0,4
11851,0,1
16205,0,3
15222,0,2
14512,0,2
18383,0,4
19176,0,2
8840,0,2
19089,0,5
10968,0,3
11681,0,4
14161,0,4
21512,0,2
9815,0,1
7901,0,4
11288,0,4
13337,0,1
6782,0,1
17090,0,2
12974,0,3
11231,0,2
9340,0,2
21287,0,4
9596,0,4
16554,0,4
18442,0,2
9395,0,4
21822,0,4
8769,0,3
9240,0,4
12733,0,2
9436,0,4
2757,0,2
17301,0,2
11949,0,1
7789,0,4
18429,0,2
14188,0,4
12791,0,2
16307,0,1
18705,0,4
8110,0,4
21733,0,2
3856,0,3
14279,0,2
15978,0,4
18456,0,4
15853,0,2
20895,0,1
19372,0,2
7794,0,3
13793,0,4
18390,0,3
2820,0,3
11325,0,3
10093,0,3
8818,0,4
11938,0,1
13614,0,4
16491,0,2
10747,0,2
15925,0,2
20250,0,4
11722,0,2
9180,0,2
6603,0,2
12346,0,1
17226,0,4
12888,0,4
21243,0,2
21564,0,2
20837,0,4
8166,0,2
17116,0,4
18877,0,3
15463,0,2
3120,0,2
8336,0,4
10977,0,4
12940,0,2
13371,0,2
6948,0,2
11264,0,4
20000,0,4
18416,0,2
18658,0,2
1984,0,2
7686,0,4
10891,0,2
19111,0,2
19699,0,4
21124,0,2
15755,0,4
14219,0,2
21734,0,4
14493,0,2
12634,0,4
9293,0,2
17600,0,3
17110,0,4
18946,0,4
7788,0,1
16921,0,3
20026,0,4
13303,0,4
8354,0,2
14432,0,1
12801,0,2
8715,0,4
15544,0,3
13000,0,4
20928,0,2
7757,0,4
15967,0,4
21018,0,3
21850,0,4
8935,0,2
15922,0,4
9136,0,2
15984,0,4
7806,0,2
16229,0,2
8459,0,4
3015,0,3
11311,0,4
21029,0,2
5982,0,2
8402,0,2
14401,0,2
11510,0,4
21894,0,3
19099,0,4
20355,0,2
10115,0,2
13014,0,3
14768,0,4
18598,0,4
21744,0,4
5784,0,3
16027,0,3
12052,0,2
15860,0,4
8973,0,4
14558,0,3
5787,0,1
9771,0,4
7716,0,2
11913,0,3
19667,0,2
19765,0,3
8014,0,3
17259,0,2
8202,0,4
8966,0,4
19012,0,4
7717,0,4
8216,0,2
16632,0,4
747,0,3
15394,0,4
10063,0,2
20032,0,2
20753,0,4
21143,0,4
11053,0,3
2741,0,2
21527,0,2
13807,0,2
20499,0,4
15603,0,4
11096,0,4
15734,0,2
19212,0,4
14758,0,1
17206,0,3
20927,0,4
17655,0,2
13229,0,2
20932,0,4
9163,0,4
21131,0,2
15050,0,4
14647,0,4
5768,0,3
11308,0,4
14496,0,2
9434,0,2
11221,0,4
13082,0,1
8096,0,2
18096,0,1
9199,0,4
21884,0,4
9892,0,4
15668,0,2
10931,0,4
10390,0,2
19593,0,4
14596,0,4
3639,0,3
11634,0,5
14408,0,2
14655,0,2
11095,0,4
13516,0,2
8809,0,1
4166,0,2
9915,0,3
8011,0,2
16977,0,3
13958,0,2
19397,0,4
7761,0,2
20877,0,4
19227,0,2
19082,0,2
8147,0,4
10805,0,2
13447,0,1
8536,0,2
21786,0,2
17437,0,4
14082,0,2
9481,0,4
7245,0,1
19285,0,2
11087,0,2
8068,0,4
5161,0,3
9901,0,2
11863,0,4
14941,0,1
20301,0,1
19627,0,4
19943,0,4
15166,0,4
11359,0,2
10387,0,4
17863,0,2
16242,0,2
8007,0,4
15296,0,2
14641,0,4
12016,0,3
9460,0,2
10917,0,4
10424,0,1
10608,0,4
20027,0,2
9591,0,2
17353,0,2
21697,0,2
21115,0,2
12962,0,2
12074,0,4
13560,0,4
9178,0,1
11081,0,2
19683,0,2
14722,0,4
14997,0,4
7668,0,4
7931,0,4
13622,0,3
4028,0,2
13851,0,4
21312,0,4
13010,0,4
19049,0,3
8615,0,3
8524,0,2
8838,0,2
21208,0,4
9507,0,4
9007,0,3
8743,0,4
10040,0,4
16525,0,3
21351,0,3
16923,0,3
20085,0,2
15131,0,2
12083,0,1
7684,0,4
17827,0,2
11276,0,2
17906,0,4
7816,0,4
11909,0,3
8101,0,2
7753,0,2
11783,0,2
13935,0,4
4445,0,2
19013,0,2
19041,0,2
9595,0,2
16611,0,4
16873,0,1
9332,0,3
18597,0,2
12665,0,2
10861,0,2
20606,0,2
4380,0,2
15213,0,4
19290,0,4
10098,0,2
17751,0,2
18395,0,3
16744,0,1
19379,0,2
14371,0,5
8705,0,4
8438,0,2
20271,0,2
12756,0,2
12631,0,2
3325,0,3
7935,0,4
12054,0,2
10194,0,4
10426,0,3
21179,0,2
4554,0,2
16331,0,4
15989,0,4
8996,0,4
7847,0,4
8287,0,4
12269,0,2
19470,0,2
17633,0,4
19798,0,4
7656,0,2
13787,0,2
16732,0,2
13033,0,3
14721,0,4
21405,0,4
7727,0,4
20741,0,2
9673,0,2
20280,0,4
3394,0,2
16698,0,4
8397,0,2
12671,0,4
16440,0,2
10078,0,2
14564,0,2
14366,0,4
8439,0,4
18160,0,2
12186,0,3
15390,0,4
18263,0,4
10661,0,4
19913,0,2
12008,0,4
10006,0,2
20508,0,2
12284,0,1
10347,0,4
13969,0,3
16019,0,4
10835,0,3
10774,0,4
8693,0,4
12310,0,4
11154,0,4
9538,0,2
18207,0,4
9712,0,4
9979,0,2
10286,0,4
11186,0,1
13972,0,4
13307,0,2
12777,0,2
14765,0,2
19698,0,2
19324,0,2
10594,0,2
21314,0,2
21525,0,3
19217,0,2
19432,0,2
21628,0,2
21435,0,4
19126,0,3
17664,0,3
13292,0,2
8489,0,4
12080,0,4
11444,0,4
16809,0,2
10555,0,4
10851,0,4
8945,0,2
11456,0,2
8919,0,5
20310,0,4
9205,0,4
8355,0,2
13221,0,2
19927,0,4
21538,0,2
19369,0,4
8839,0,4
10691,0,2
9998,0,4
19971,0,2
14297,0,4
10399,0,3
16946,0,4
13571,0,2
12711,0,4
11343,0,4
20829,0,3
17440,0,4
18490,0,4
9308,0,3
9680,0,4
13366,0,3
14105,0,2
7738,0,4
9977,0,4
14939,0,2
10029,0,2
21253,0,2
15235,0,2
12854,0,2
8019,0,4
11579,0,4
7912,0,2
21513,0,2
9850,0,2
11661,0,2
18013,0,2
10342,0,2
13429,0,3
9967,0,4
8406,0,2
16118,0,4
10244,0,2
14931,0,4
11214,0,4
8039,0,2
9469,0,1
11665,0,2
12919,0,5
10715,0,4
14762,0,2
7989,0,3
9782,0,2
18173,0,2
9382,0,3
17545,0,2
19386,0,2
19695,0,2
20646,0,2
9586,0,4
11846,0,4
18333,0,4
3810,0,2
21157,0,2
14863,0,4
18144,0,2
21378,0,4
9635,0,2
13413,0,4
11928,0,4
13745,0,4
16449,0,2
11032,0,4
19196,0,4
13730,0,3
19679,0,2
15268,0,4
15443,0,4
12983,0,4
8894,0,2
9785,0,2
21249,0,2
13835,0,2
20399,0,2
8160,0,4
21398,0,2
6440,0,2
12682,0,3
13043,0,4
10153,0,3
13086,0,2
16452,0,2
18859,0,4
20584,0,2
18316,0,4
9271,0,2
21634,0,2
9690,0,5
11739,0,3
13553,0,4
10011,0,4
12131,0,4
18145,0,2
10879,0,2
7032,0,2
10406,0,4
11277,0,4
13756,0,2
19840,0,3
7834,0,3
8365,0,2
14569,0,2
4559,0,1
20949,0,4
8387,0,2
14608,0,2
14816,0,4
13719,0,4
20296,0,2
8329,0,4
18317,0,4
5789,0,2
11807,0,1
20286,0,4
17856,0,4
8835,0,4
14159,0,4
18432,0,2
11987,0,2
9821,0,4
10454,0,2
16330,0,4
19038,0,4
12189,0,2
18302,0,4
8985,0,2
20853,0,2
18707,0,2
11118,0,2
20674,0,2
10106,0,4
6610,0,2
17036,0,2
5482,0,3
9430,0,2
14795,0,2
18616,0,4
8792,0,4
18392,0,2
19588,0,3
21295,0,4
11122,0,4
1775,0,2
15172,0,4
20919,0,4
16174,0,2
6915,0,1
20260,0,4
7775,0,4
21736,0,4
12407,0,2
18253,0,2
17755,0,4
9900,0,2
18257,0,1
18157,0,4
11837,0,2
19544,0,2
11435,0,4
7874,0,4
15208,0,2
14223,0,2
11827,0,2
10717,0,3
15253,0,4
9093,0,2
18668,0,2
18894,0,4
17326,0,4
21092,0,1
15775,0,4
8404,0,4
14748,0,1
9427,0,2
15594,0,3
9345,0,2
19449,0,2
13752,0,2
13731,0,4
18389,0,2
21672,0,3
16264,0,3
12115,0,2
15287,0,2
14614,0,3
14289,0,4
8079,0,2
5154,0,2
13452,0,2
9506,0,4
10255,0,2
5135,0,2
9734,0,2
20178,0,4
12166,0,2
9257,0,4
12172,0,2
16914,0,2
15551,0,2
9284,0,1
12463,0,2
21033,0,4
11923,0,2
16516,0,2
17983,0,4
929,0,2
15921,0,3
12830,0,2
18771,0,2
16356,0,2
19769,0,2
19651,0,2
19605,0,4
10673,0,2
15604,0,5
7860,0,4
17645,0,4
7776,0,4
12866,0,4
10659,0,1
9772,0,4
20550,0,4
12296,0,3
8445,0,2
7733,0,4
11461,0,4
9634,0,4
9725,0,2
10340,0,2
21575,0,4
16154,0,4
8493,0,2
7809,0,4
16036,0,3
18269,0,2
14301,0,2
20159,0,4
13737,0,4
129,0,2
16301,0,2
21016,0,2
19772,0,2
21167,0,4
9535,0,4
12740,0,3
4339,0,2
19407,0,4
8370,0,4
9385,0,4
12167,0,4
17700,0,2
11004,0,2
9219,0,2
9071,0,3
21566,0,2
12447,0,4
10632,0,4
18925,0,4
12707,0,4
19990,0,2
8082,0,2
21873,0,1
11976,0,4
21648,0,4
20622,0,4
14867,0,3
20586,0,3
877,0,1
293,0,3
2579,1,0
3420,0,1
2326,0,1
3827,0,1
14600,0,4
5609,0,1
5897,0,2
1484,0,1
2182,0,1
6739,0,2
2150,1,0
6995,0,1
3338,0,1
16587,0,4
4503,0,2
4501,0,1
6077,0,1
249,0,1
4995,0,1
19585,0,4
1166,0,1
5195,0,2
2977,0,1
12931,0,4
643,0,1
7590,0,1
3670,0,1
10682,0,4
3309,0,1
15055,0,4
5894,0,1
3719,0,1
2724,0,1
12383,0,4
2360,0,4
5238,0,1
10140,0,4
4600,0,1
1003,0,1
5724,0,1
1544,0,1
7055,0,1
4205,0,1
827,0,1
7056,0,2
16504,0,4
1343,0,1
2202,0,3
3037,0,4
102,0,2
3764,0,3
5188,0,1
7440,0,1
17632,0,4
1193,0,1
6068,0,1
987,0,1
1143,0,1
6316,0,2
3662,0,1
6906,0,2
3574,0,1
3473,1,0
2995,0,3
446,0,3
7558,0,2
923,0,1
16093,0,4
7405,0,2
5361,0,2
493,0,1
7012,0,1
4999,0,2
6852,0,3
3199,0,3
4064,0,1
1070,0,2
4823,0,2
7342,0,1
3274,0,2
1936,0,1
6719,0,3
2345,0,4
2778,0,1
18845,0,4
5518,0,1
4874,0,1
5709,0,1
1898,0,1
4141,0,1
7285,0,1
2562,0,3
4509,0,4
2695,0,2
4420,0,1
4900,0,1
5102,0,2
6071,0,1
10613,0,4
2670,0,1
7106,0,1
19619,0,4
7176,0,2
16387,0,4
4119,0,3
362,0,1
20285,0,4
6550,0,1
6221,0,2
3988,0,3
4635,0,1
3871,0,2
1528,0,1
2537,0,2
5851,0,2
7615,0,1
1235,0,1
11668,0,4
7008,0,2
829,0,1
5303,0,1
1662,0,3
9480,0,4
4000,0,1
4280,0,4
4289,0,2
1451,0,1
28,0,2
5914,0,3
3352,0,1
4913,0,1
6175,0,1
5959,0,1
4048,0,1
779,0,1
3254,0,2
795,0,2
10328,0,4
1854,0,2
7145,0,4
6727,0,1
3112,0,3
6348,0,3
4267,0,1
9055,0,4
4021,0,1
7027,0,4
183,0,1
10343,0,4
17640,0,4
2006,0,1
15997,0,4
5363,0,2
14729,0,4
6860,0,3
11101,0,4
17073,0,4
4346,0,2
5280,0,3
4044,0,1
16409,0,4
7502,0,1
4022,0,2
4327,0,4
6433,0,2
9484,0,4
5842,0,2
18314,0,4
7284,0,3
10187,0,4
982,0,1
5459,0,2
16961,0,4
45,0,2
628,0,2
1199,0,1
644,0,1
507,0,2
1043,0,1
2268,0,1
666,0,4
4895,0,2
7353,0,2
1804,0,2
4387,0,2
11377,0,4
390,0,2
21446,0,4
7361,0,4
5492,0,2
6442,0,1
835,0,3
9476,0,4
86,0,3
6339,0,2
4388,0,1
13613,0,4
5146,0,1
5874,0,3
9091,0,4
19276,0,4
8554,0,2
11043,0,4
1586,0,2
18412,0,0
4332,0,4
5679,0,2
19326,0,4
4928,0,1
4192,0,2
2451,0,2
4791,0,2
20498,0,4
3484,0,1
13894,0,4
1896,0,2
2844,0,2
12650,1,0
6450,0,1
19907,0,1
1940,0,1
19751,0,4
1720,0,1
6902,0,3
443,0,1
164,0,3
725,0,1
6252,0,1
16084,0,4
1402,0,1
925,0,2
2423,0,2
5966,0,1
3016,0,2
8396,0,1
6461,0,3
4444,0,1
3573,0,1
11583,0,4
4070,0,4
8978,0,2
7483,0,1
5054,0,3
793,0,1
11594,0,4
9118,0,4
4780,0,2
4820,0,2
20332,0,3
5072,0,2
5986,0,2
3177,0,2
357,0,0
5100,0,2
5544,0,1
21008,0,4
1327,0,1
20481,0,4
17845,0,2
4903,0,1
6723,0,2
10083,0,4
21022,0,4
6725,0,1
1087,0,1
5775,0,1
5797,0,2
2127,0,3
108,0,2
3744,0,2
922,0,2
1591,0,2
1671,0,1
8022,0,1
3041,0,1
13178,0,3
2649,0,1
20755,0,2
18424,0,2
530,0,2
2097,0,4
10671,0,4
1211,0,1
4884,0,1
5208,0,1
17656,0,3
2550,0,1
3266,0,4
12077,0,4
5748,0,2
3563,0,1
5845,0,2
2385,0,1
5605,0,3
286,0,3
5973,0,2
21588,0,4
1144,0,1
8543,0,2
6126,0,1
6038,0,2
4712,0,1
20583,0,4
18875,0,2
1667,0,1
1630,0,2
5543,0,3
13125,0,4
16891,0,3
9052,0,1
6751,1,0
1547,0,2
6764,0,2
5075,0,2
13170,0,4
2384,0,2
3859,0,1
21044,0,4
1837,0,2
18546,0,4
4083,0,1
4429,0,2
2616,0,2
1922,0,2
3135,0,1
7303,0,3
9089,0,3
5755,0,3
7507,0,1
15032,0,4
397,0,1
13126,0,3
3430,0,1
3110,0,1
3904,0,1
3520,0,1
7163,0,1
7323,0,2
718,0,3
2827,0,1
1296,0,3
3636,0,3
2429,0,3
516,0,4
1291,0,2
2258,0,1
12283,0,1
5825,0,2
20261,0,1
4620,0,2
18613,0,3
3012,0,1
10382,0,2
2717,0,2
9054,0,4
19521,0,4
11884,0,4
12226,0,4
8789,0,4
20767,0,4
706,0,4
5316,0,1
21485,0,2
10492,0,4
12266,0,4
9636,0,4
1780,0,2
16067,0,4
19239,0,4
17816,0,4
20941,0,4
14410,0,4
8288,0,4
14049,0,4
999,0,1
6345,0,2
19757,0,4
6700,0,3
6942,0,1
5182,0,1
17578,0,4
7002,1,5
10745,0,4
5274,0,4
16543,0,2
12503,1,0
342,0,2
2198,0,2
4719,0,4
564,0,1
17488,0,4
18743,0,4
19680,0,4
2265,0,2
6377,0,2
12033,0,2
5264,0,1
4810,0,3
6524,0,4
20119,0,2
5725,0,3
4421,0,2
5816,0,2
1575,0,1
5813,0,2
13104,0,4
4014,0,1
5890,0,2
2358,0,2
7387,0,1
19967,0,4
